Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
623680,Karr Baby Shower,05/08/2022 11:00:00 AM,05/08/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: CONCERT GROVE PAVILION,,N/A,"55,","78,"
623462,Baseball - Adults,02/24/2022 09:00:00 AM,02/24/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
626080,Mobile COVID-19 Testing and Vaccine Site,03/03/2022 11:00:00 AM,03/03/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   35 STREET and WEST   36 STREET,West,Curb Lane Only,"4, 5,","14,"
618172,Celebration,07/28/2022 01:00:00 PM,07/28/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
602288,Vaccine Command Center-,03/08/2022 08:00:00 AM,03/08/2022 08:00:00 PM,Parks Department,Special Event,Staten Island,Dugan Playground: Dugan Playground,,N/A,"3,","122,"
626179,Permitted Film Event,03/14/2022 12:01:00 AM,03/27/2022 11:59:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,"30 LINCOLN CENTER PLAZA, AMSTERDAM AVENUE between WEST   62 STREET and WEST   66 STREET",,N/A,"7,","20,"
611476,Picnic House,09/16/2022 12:00:00 PM,09/16/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
608904,Miscellaneous,02/23/2022 08:00:00 AM,02/23/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
623462,Baseball - Adults,02/18/2022 09:00:00 AM,02/18/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
610387,"Turtle Pond Lawn Winter Closure Nov. 29, 2021 - April 2, 2022",03/15/2022 12:00:00 AM,03/15/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Turtle Pond Lawn,,N/A,"64,","22,"
623462,Baseball - Adults,03/15/2022 09:00:00 AM,03/15/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
621524,Celebration,07/28/2022 03:00:00 PM,07/28/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
617175,Celebration,08/27/2022 02:00:00 PM,08/27/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,N/A,"64,","22,"
615684,People's Tree Lighting,12/03/2022 01:00:00 PM,12/03/2022 06:30:00 PM,Parks Department,Special Event,Manhattan,Harlem Art Park: Harlem Art Park,,N/A,"11,","25,"
610851,Outdoor Learning  - PS66Q-DOE,03/15/2022 08:00:00 AM,03/15/2022 03:00:00 PM,Parks Department,Special Event,Queens,Forest Park: Forest Park-Giovannelli Playground,,N/A,"82,","102,"
610159,"Cedar Hill Winter Closure Nov 15, 2021 - April 15, 2022",03/15/2022 12:00:00 AM,03/15/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
614580,Soccer - Non Regulation,02/19/2022 07:30:00 AM,02/19/2022 12:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-08A,,N/A,"14,","70,"
621736,reboot,02/26/2022 12:00:00 PM,02/26/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,McCarren Park: Lawn South of Field House,,N/A,"1,","94,"
621088,Permitted Film Event,01/24/2022 05:00:00 AM,02/26/2022 10:00:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Imperial Theatre: 249 West 45th Street,,N/A,"5,","18,"
608334,Soccer - Non Regulation,03/15/2022 03:00:00 PM,03/15/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
615567,Soccer - Non Regulation,02/17/2022 06:00:00 PM,02/17/2022 11:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
608982,Celebration,05/05/2022 01:00:00 PM,05/05/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
615685,Celebration,04/23/2022 12:30:00 PM,04/23/2022 04:30:00 PM,Parks Department,Special Event,Manhattan,Harlem Art Park: Harlem Art Park,,N/A,"11,","25,"
617057,Hockey,02/21/2022 03:00:00 PM,02/21/2022 06:00:00 PM,Parks Department,Sport - Adult,Manhattan,Carl Schurz Park: Hockey-01,,N/A,"08,","19,"
622893,Celebration,04/23/2022 09:00:00 AM,04/23/2022 11:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
616696,Movies Under the Stars,09/03/2022 07:00:00 PM,09/03/2022 09:00:00 PM,Parks Department,Special Event,Manhattan,J. Hood Wright Park: Center Lawn,,N/A,"12,","33,"
624622,Celebration,04/13/2022 01:00:00 PM,04/13/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
605045,Soccer - Non Regulation,02/24/2022 03:00:00 PM,02/24/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Eugene McCabe Field: Soccer-01,,N/A,"11,","25,"
622707,Celebration,11/11/2022 02:00:00 PM,11/11/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
613375,Movies Under the Stars,05/28/2022 07:00:00 PM,05/28/2022 09:00:00 PM,Parks Department,Special Event,Manhattan,"Thomas Jefferson Park: Softball-02 ,Thomas Jefferson Park: Softball-03",,N/A,"11,","23,"
617178,SAFE Disposal Event,04/07/2022 04:00:00 PM,04/07/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Saratoga Park: Saratoga Park,,N/A,"3,","81,"
622340,Celebration,02/22/2022 11:00:00 AM,02/22/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
623511,Celebration,02/19/2022 02:00:00 PM,02/19/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Billings Lawn ,Fort Tryon Park: Heather Garden ,Fort Tryon Park: Linden Terrace",,N/A,"12,","34,"
610459,Forest Hills Greenmarket Sunday,03/13/2022 08:00:00 AM,03/13/2022 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens,QUEENS BOULEVARD between 70 AVENUE and 69 ROAD,Both,Sidewalk and Curb Lane Closure,"6,","112,"
610906,Miscellaneous,03/13/2022 09:00:00 AM,03/13/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,William F. Passannante Ballfield: Softball-01,,N/A,"02,","6,"
606674,Miscellaneous,03/11/2022 02:30:00 PM,03/11/2022 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Ten Eyck Playground (PS 196): Multi Purpose Play Area-01 ,Ten Eyck Playground (PS 196): Basketball-01",,N/A,"01, 1,","90,"
615533,Frisbee,03/13/2022 12:00:00 PM,03/13/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Riverside Park: 107th/108th St-Soccer-01 E ,East River Park: Soccer-03 Houston St & FDR",,N/A,"03, 07,","24, 9,"
557249,Mobile COVID-19 Test Site,02/16/2022 08:00:00 AM,02/16/2022 07:00:00 PM,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,N/A,"3,","42,"
625414,Miscellaneous,05/31/2022 09:00:00 AM,05/31/2022 02:00:00 PM,Parks Department,Special Event,Queens,Maurice A Fitzgerald Playground: Maurice A Fitzgerald Playground,,N/A,"9,","102,"
606213,Soccer - Non Regulation,03/06/2022 06:00:00 PM,03/06/2022 08:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
606869,Soccer -Regulation,03/12/2022 06:00:00 PM,03/12/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
625080,Celebration,04/13/2022 01:00:00 PM,04/13/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
620979,freeskewl Gathering,04/10/2022 05:00:00 PM,04/10/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: CONCERT GROVE PAVILION,,N/A,"55,","78,"
557249,Mobile COVID-19 Test Site,02/17/2022 08:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,N/A,"3,","42,"
616385,Barbecue,06/25/2022 12:00:00 PM,06/25/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,East River Park: 10 Street BBQ B,,N/A,"3,","9,"
615691,Celebration,06/04/2022 12:00:00 PM,06/04/2022 06:30:00 PM,Parks Department,Special Event,Manhattan,Harlem Art Park: Harlem Art Park,,N/A,"11,","25,"
615693,Lawn Closure of Oval lawn,03/15/2022 12:00:00 AM,03/15/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,N/A,"5,","13,"
614703,Basketball,03/14/2022 09:00:00 AM,03/14/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03",,N/A,"06,","78,"
607351,Soccer - Non Regulation,03/03/2022 05:00:00 PM,03/03/2022 09:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
606054,Soccer -Regulation,03/12/2022 05:00:00 PM,03/12/2022 08:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
595846,Mobile COVID-19 Test Site,03/01/2022 08:00:00 AM,03/01/2022 07:00:00 PM,Parks Department,Special Event,Bronx,St. James Park: St. James Park,,N/A,"7,","52,"
619026,Covid 19 testing for the public,02/16/2022 07:00:00 AM,02/16/2022 07:00:00 PM,Parks Department,Special Event,Bronx,Stars & Stripes Playground: Stars & Stripes Playground,,N/A,"12,","47,"
595846,Mobile COVID-19 Test Site,03/06/2022 08:00:00 AM,03/06/2022 07:00:00 PM,Parks Department,Special Event,Bronx,St. James Park: St. James Park,,N/A,"7,","52,"
608809,Soccer - Non Regulation,02/28/2022 05:00:00 PM,02/28/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82",,N/A,"11,","25,"
610427,Soccer - Non Regulation,03/10/2022 07:00:00 PM,03/10/2022 08:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
620565,Soccer - Non Regulation,03/12/2022 04:00:00 PM,03/12/2022 06:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Hamilton Metz Field: Soccer-01,,N/A,"09,","71,"
604498,Soccer -Regulation,03/13/2022 08:00:00 AM,03/13/2022 02:30:00 PM,Parks Department,Sport - Adult,Queens,"Addabbo Park: Pals Oval-Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02",,N/A,"03, 10,","106, 115,"
561805,Mobile COVID-19 Test Site,03/15/2022 08:00:00 AM,03/15/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,N/A,"3,","123,"
605777,Soccer -Regulation,03/03/2022 09:00:00 AM,03/03/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
623405,Miscellaneous,06/14/2022 09:00:00 AM,06/14/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Randall's Island Park: Wards Meadow Fields-Soccer-75,,N/A,"11,","25,"
608334,Soccer - Non Regulation,03/03/2022 03:00:00 PM,03/03/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
610569,Softball - Adults,03/15/2022 10:00:00 AM,03/15/2022 05:30:00 PM,Parks Department,Sport - Youth,Queens,Queensbridge Park: Softball-02,,N/A,"01,","114,"
606048,Soccer - Non Regulation,03/03/2022 10:00:00 AM,03/03/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
618780,Covid 19 testing for the public,02/19/2022 07:00:00 AM,02/19/2022 07:00:00 PM,Parks Department,Special Event,Manhattan,Mitchell Square: Mitchel Square,,N/A,"12,","33,"
607833,Softball - Adults,03/15/2022 09:00:00 AM,03/15/2022 06:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Van Voorhees Playground: Softball-01,,N/A,"06,","76,"
611871,Outdoor Learning Application-PS 132-DOE,03/03/2022 08:30:00 AM,03/03/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Cooper Park: Center Oval Lawn,,N/A,"1,","90,"
610657,Outdoor learning-12X458-DOE,03/03/2022 10:00:00 AM,03/03/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Starlight Park: Starlight Park,,N/A,"9,","43,"
548766,Mobile COVID-19 Test Site,03/02/2022 10:00:00 AM,03/02/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Conference House Park: Beach Page Ave Conference House Park,,N/A,"3,","123,"
606683,Soccer -Regulation,03/03/2022 08:00:00 AM,03/03/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
602587,Soccer -Regulation,03/03/2022 08:00:00 AM,03/03/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,St. Michael's Playground: Soccer-01,,N/A,"01,","114,"
607351,Soccer - Non Regulation,03/07/2022 05:00:00 PM,03/07/2022 09:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
530443,Soccer - Non Regulation,03/12/2022 06:00:00 AM,03/12/2022 11:00:00 PM,Parks Department,Sport - Adult,Queens,"Juniper Valley Park: Football-01 ,Juniper Valley Park: Track-01",,N/A,"05,","104,"
623476,Norwegian Foot March,03/12/2022 09:00:00 AM,03/12/2022 03:00:00 PM,Police Department,Athletic - Charitable,Manhattan,"WEST MAIN ST between WEST LOOP RD and WEST RD,  EAST ROAD between MAIN ST and EAST MAIN ST,  SOUTH LOOP ROAD between EAST LOOP ROAD and WEST LOOP ROAD, Roosevelt Island Bridge: Roosevelt Island Bridge Roosevelt Island Bridge",Full,Full Sidewalk Closure,"1, 8,","114,"
614028,Brooklyn Kids Prep School Outdoor Learning,03/11/2022 03:00:00 PM,03/11/2022 09:00:00 PM,Parks Department,Special Event,Brooklyn,Marine Park: Lawn (Fillmore Avenue),,N/A,"18,","63,"
608837,Soccer - Non Regulation,03/12/2022 11:00:00 AM,03/12/2022 01:00:00 PM,Parks Department,Sport - Adult,Manhattan,William F. Passannante Ballfield: Softball-01,,N/A,"02,","6,"
609743,Celebration,05/12/2022 05:30:00 PM,05/12/2022 07:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
611463,Picnic House,08/14/2022 12:00:00 PM,08/14/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
606683,Soccer -Regulation,03/01/2022 08:00:00 AM,03/01/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
613170,Outdoor Learning - PS149Q - DOE,03/01/2022 08:00:00 AM,03/01/2022 03:00:00 PM,Parks Department,Special Event,Queens,Northern Playground: Northern Playground,,N/A,"3,","115,"
607537,Football Ã¢â¬â Flag Football,02/28/2022 08:00:00 PM,02/28/2022 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Gen. Douglas MacArthur Park: Multi-Use Field-01,,N/A,"2,","122,"
602786,Soccer - Non Regulation,03/12/2022 09:00:00 AM,03/12/2022 10:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
612641,Lacrosse,03/14/2022 02:00:00 PM,03/14/2022 09:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fiel",,N/A,"11,","25,"
611170,Soccer -Regulation,02/28/2022 06:00:00 PM,02/28/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
608622,Mobile COVID-19 Test Site,02/18/2022 08:00:00 AM,02/18/2022 06:00:00 PM,Parks Department,Special Event,Bronx,Rienzi Playground: Rienzi Playground,,N/A,"12,","47,"
603065,Soccer - Non Regulation,03/01/2022 04:00:00 PM,03/01/2022 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
610155,East Meadow Winter Closure 11-1-21 thru 4-2-22,03/14/2022 12:00:00 AM,03/14/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East Meadow ,Central Park: East Meadow Picnic Zone ,Central Park: East Meadow Clay Area ,Central Park: East Meadow North Lawn",,N/A,"64,","22,"
623913,Permitted Film Event,02/03/2022 06:00:00 AM,03/03/2022 01:00:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Second Stage Theatre: 305 West 43rd Street,,N/A,"4,","14,"
614804,Baseball - 13 and Older (Little League),03/14/2022 03:30:00 PM,03/14/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,East River Park: Baseball-06,,N/A,"03,","9,"
610373,"Dana Discovery Lawn Winter Closure Oct. 31, 2021 - May 7, 2022",03/01/2022 12:00:00 AM,03/01/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dana Discovery Center Lawn,,N/A,"64,","22,"
608867,Soccer -Regulation,03/01/2022 04:00:00 PM,03/01/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
611547,Miscellaneous,03/01/2022 09:00:00 AM,03/01/2022 05:30:00 PM,Parks Department,Sport - Youth,Bronx,P.S. 29 Ball Field: Softball-01,,N/A,"01,","40,"
606405,Soccer -Regulation,03/01/2022 07:00:00 AM,03/01/2022 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E",,N/A,"11,","25,"
602623,Soccer - Non Regulation,03/01/2022 12:30:00 PM,03/01/2022 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,Thomas Jefferson Park: Soccer-01,,N/A,"11,","23,"
612253,Miscellaneous,03/01/2022 10:00:00 AM,03/01/2022 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Williamsbridge Oval: Soccer-01,,N/A,"07,","52,"
608909,Frisbee,02/28/2022 07:00:00 PM,02/28/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,Harlem River Park: Soccer-01,,N/A,"11,","25,"
609745,Soccer -Regulation,03/01/2022 04:00:00 PM,03/01/2022 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Riverside Park: 107th/108th St-Soccer-01 E ,James J Walker Park: Soccer-01 ,De Witt Clinton Park: Soccer-01 ,Harlem River Park: Soccer-01",,N/A,"02, 04, 07, 11,","18, 24, 25, 6,"
610661,Outdoor learning-12X458-DOE,03/01/2022 10:00:00 AM,03/01/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Rock Garden Park: Rock Garden Park,,N/A,"3,","42,"
606034,Hockey,03/01/2022 09:00:00 AM,03/01/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Rappaport Playground: Hockey-01,,N/A,"12,","66,"
615693,Lawn Closure of Oval lawn,03/01/2022 12:00:00 AM,03/01/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,N/A,"5,","13,"
617059,Mobile COVID-19 Test Site,02/19/2022 08:00:00 AM,02/19/2022 07:00:00 PM,Parks Department,Special Event,Queens,Queens Valley Playground (PS 164): Field Day,,N/A,"8,","107,"
611970,Outdoor Learning - German School Brooklyn - Private,02/23/2022 11:00:00 AM,02/23/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Commodore Barry Park: Softball-02,,N/A,"02,","88,"
616091,Bed-Stuy Link-Up 2022 - July,07/09/2022 03:00:00 PM,07/09/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Classon Playground: Recreation Area-Playground,,N/A,"1,","90,"
607665,Jennifer's Playground Afterschool,03/08/2022 03:00:00 PM,03/08/2022 06:00:00 PM,Parks Department,Special Event,Staten Island,Jennifer's Playground: Jennifer's Playground - Whole Park,,N/A,"1,","120,"
608867,Soccer -Regulation,03/15/2022 04:00:00 PM,03/15/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
608988,Celebration,05/18/2022 10:00:00 AM,05/18/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
609129,Celebration,06/05/2022 12:00:00 PM,06/05/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,N/A,"64,","22,"
617455,Covid 19 testing site,02/21/2022 07:00:00 AM,02/21/2022 07:00:00 PM,Parks Department,Special Event,Bronx,Poe Park: Permit Area 1 - Paved Oval,,N/A,"7,","52,"
